"Extension","File","Pattern"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.min.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.min.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\release\debuggability.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\release\generators.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\release\promise.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\chalk\templates.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\color-name\index.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\combined-stream\lib\combined_stream.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\cpass\dist\utils\machineId.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\cpass\dist\utils\machineId.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\delayed-stream\lib\delayed_stream.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\ejs\lib\ejs.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\ejs\ejs.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\ejs\ejs.min.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\external-editor\main\index.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\external-editor\main\index.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\extsprintf\lib\extsprintf.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\form-data\lib\form_data.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\fs.realpath\old.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\glob\common.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\inflight\inflight.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\isstream\test.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\jsonwebtoken\node_modules\ms\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\jws\lib\data-stream.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\fp\_mapping.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\_cloneRegExp.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\_initCloneArray.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\_isMasked.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\_mergeData.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\commit.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\core.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\lodash.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\lodash.min.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\template.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\truncate.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\wrapperLodash.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\lodash\wrapperValue.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\mime-types\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\mkdirp\bin\cmd.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-ntlm-client\lib\ntlm.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth\lib\src\auth\resolvers\ondemand\OnDemand.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth\lib\src\auth\resolvers\ondemand\OnDemand.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth\lib\src\auth\resolvers\ondemand\OnDemand.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\AdfsUser.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnDemand.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnlineAddin.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnlineUser.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnPremiseAddin.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnPremiseFba.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnPremiseTmg.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\credentials\OnPremiseUser.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\askCredentials.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\chooseStrategy.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\saveOnDisk.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\wizards\siteUrl.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\dist\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\commander\index.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\commander\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\commander\index.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\commander\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\cpass\dist\utils\machineId.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\cpass\dist\utils\machineId.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\figures\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\base.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\checkbox.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\confirm.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\expand.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\input.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\list.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\password.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\prompts\rawlist.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\ui\baseUI.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\ui\prompt.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\inquirer\lib\utils\events.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\fp\_mapping.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\_cloneRegExp.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\_initCloneArray.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\_isMasked.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\_mergeData.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\commit.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\core.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\lodash.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\lodash.min.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\template.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\truncate.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\wrapperLodash.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\lodash\wrapperValue.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\node-sp-auth-config\node_modules\mute-stream\mute.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\path-is-absolute\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\psl\dist\psl.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\psl\dist\psl.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\psl\dist\psl.min.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\psl\dist\psl.min.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\qs\dist\qs.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\qs\lib\parse.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\qs\test\parse.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\request\lib\auth.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\request\request.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\observable\bindCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\observable\bindNodeCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\observable\forkJoin.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\observable\fromEvent.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\observable\fromEventPattern.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\elementAt.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\exhaustMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\first.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\last.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\mergeMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\reduce.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\switchMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\operators\timeInterval.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\AnimationFrameScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\AsapScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\AsyncAction.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\AsyncScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\QueueAction.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\scheduler\VirtualTimeScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\util\pipe.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\Observable.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal\Rx.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\internal-compatibility\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm2015\path-mapping.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\observable\bindCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\observable\bindNodeCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\observable\forkJoin.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\observable\fromEvent.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\observable\fromEventPattern.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\elementAt.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\exhaustMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\first.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\last.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\mergeMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\reduce.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\switchMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\operators\timeInterval.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\AnimationFrameScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\AsapScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\AsyncAction.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\AsyncScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\QueueAction.js","exec"
